Transaction,Date,Item
5609,1/29/2017,Coffee
5609,1/29/2017,Sandwich
5609,1/29/2017,Salad
5610,1/29/2017,Salad
5611,1/29/2017,Bread
5612,1/29/2017,Fudge
5612,1/29/2017,Jam
5613,1/29/2017,Tea
5613,1/29/2017,Hot chocolate
5613,1/29/2017,Cake
5613,1/29/2017,Medialuna
5613,1/29/2017,Medialuna
5614,1/29/2017,Bakewell
5614,1/29/2017,Hot chocolate
5614,1/29/2017,Toast
5614,1/29/2017,Chicken Stew
5615,1/29/2017,Coffee
5615,1/29/2017,Tea
5615,1/29/2017,Pastry
5616,1/29/2017,Cookies
5616,1/29/2017,Cookies
5616,1/29/2017,Cake
5616,1/29/2017,Baguette
5616,1/29/2017,Cookies
5617,1/29/2017,Bread
5617,1/29/2017,Tea
5617,1/29/2017,Cake
5617,1/29/2017,Bread
5617,1/29/2017,Chicken Stew
5618,1/29/2017,Spanish Brunch
5618,1/29/2017,NONE
5618,1/29/2017,Coffee
5618,1/29/2017,Hot chocolate
5618,1/29/2017,Bakewell
5618,1/29/2017,Bread
5620,1/29/2017,Medialuna
5621,1/29/2017,Cake
5621,1/29/2017,Scone
5621,1/29/2017,Medialuna
5621,1/29/2017,Coffee
5621,1/29/2017,Tea
5622,1/29/2017,Coffee
5622,1/29/2017,Medialuna
5623,1/30/2017,Bread
5624,1/30/2017,Pastry
5625,1/30/2017,Coffee
5625,1/30/2017,Coffee
5626,1/30/2017,Bread
5626,1/30/2017,Pastry
5627,1/30/2017,Bread
5627,1/30/2017,Bread
5628,1/30/2017,Bread
5629,1/30/2017,Bread
5630,1/30/2017,Bread
5631,1/30/2017,Pastry
5632,1/30/2017,Pastry
5632,1/30/2017,Coffee
5632,1/30/2017,Coffee
5633,1/30/2017,Bread
5634,1/30/2017,Farm House
5634,1/30/2017,Jam
5634,1/30/2017,Scandinavian
5635,1/30/2017,Coffee
5635,1/30/2017,Cookies
5636,1/30/2017,Pastry
5636,1/30/2017,Coffee
5636,1/30/2017,Coffee
5637,1/30/2017,Sandwich
5637,1/30/2017,Sandwich
5638,1/30/2017,Coffee
5638,1/30/2017,Cookies
5639,1/30/2017,Coffee
5639,1/30/2017,Coffee
5639,1/30/2017,Pastry
5640,1/30/2017,Coffee
5640,1/30/2017,Bread
5641,1/30/2017,Coffee
5641,1/30/2017,Coffee
5641,1/30/2017,Bread
5641,1/30/2017,Soup
5642,1/30/2017,Bread
5642,1/30/2017,Jam
5642,1/30/2017,Fudge
5642,1/30/2017,Juice
5643,1/30/2017,Baguette
5644,1/30/2017,Soup
5645,1/30/2017,Soup
5646,1/30/2017,Chicken Stew
5647,1/30/2017,Coffee
5647,1/30/2017,Tea
5648,1/30/2017,Coke
5648,1/30/2017,Sandwich
5648,1/30/2017,Soup
5648,1/30/2017,Bread
5649,1/30/2017,Soup
5650,1/30/2017,Hot chocolate
5650,1/30/2017,Coffee
5650,1/30/2017,Cake
5651,1/30/2017,Coffee
5652,1/30/2017,Pastry
5653,1/30/2017,Bread
5653,1/30/2017,Bread
5654,1/30/2017,Farm House
5655,1/30/2017,Coffee
5655,1/30/2017,Toast
5656,1/30/2017,Cake
5656,1/30/2017,Coffee
5657,1/30/2017,Coffee
5657,1/30/2017,Bread
5658,1/30/2017,Cake
5658,1/30/2017,Hot chocolate
5659,1/30/2017,Coffee
5660,1/30/2017,Tea
5660,1/30/2017,Hot chocolate
5660,1/30/2017,Cookies
5661,1/30/2017,Hot chocolate
5662,1/31/2017,Coffee
5663,1/31/2017,Scandinavian
5664,1/31/2017,Bread
5664,1/31/2017,Bread
5665,1/31/2017,Bread
5666,1/31/2017,Bread
5666,1/31/2017,Toast
5667,1/31/2017,Bread
5667,1/31/2017,Brownie
5668,1/31/2017,Pastry
5668,1/31/2017,Bread
5669,1/31/2017,Tea
5669,1/31/2017,Sandwich
5670,1/31/2017,Coffee
5671,1/31/2017,Coffee
5671,1/31/2017,Bread
5672,1/31/2017,Coffee
5672,1/31/2017,Juice
5673,1/31/2017,Cake
5673,1/31/2017,Coffee
5673,1/31/2017,Spanish Brunch
5674,1/31/2017,Coffee
5675,1/31/2017,Coffee
5675,1/31/2017,Brownie
5675,1/31/2017,Baguette
5676,1/31/2017,Pastry
5676,1/31/2017,Cake
5676,1/31/2017,Coffee
5676,1/31/2017,Coffee
5677,1/31/2017,Hot chocolate
5677,1/31/2017,Coffee
5678,1/31/2017,Farm House
5679,1/31/2017,Tea
5679,1/31/2017,Toast
5680,1/31/2017,Tea
5680,1/31/2017,Coffee
5680,1/31/2017,Pastry
5681,1/31/2017,Bread
5681,1/31/2017,Pastry
5682,1/31/2017,Coffee
5683,1/31/2017,Tea
5683,1/31/2017,Sandwich
5683,1/31/2017,Bread
5684,1/31/2017,Farm House
5684,1/31/2017,Cookies
5685,1/31/2017,Tea
5685,1/31/2017,Cake
5685,1/31/2017,Bakewell
5686,1/31/2017,Coffee
5687,1/31/2017,Bread
5688,1/31/2017,Coffee
5689,1/31/2017,Bread
5690,1/31/2017,Coffee
5691,1/31/2017,Coffee
5692,1/31/2017,Cookies
5692,1/31/2017,Baguette
5693,1/31/2017,Coffee
5693,1/31/2017,Cookies
5693,1/31/2017,Cake
5693,1/31/2017,Spanish Brunch
5693,1/31/2017,NONE
5694,1/31/2017,Tea
5694,1/31/2017,Coffee
5694,1/31/2017,Sandwich
5694,1/31/2017,Cake
5695,1/31/2017,Coffee
5695,1/31/2017,Coffee
5695,1/31/2017,Cake
5696,1/31/2017,Bread
5697,1/31/2017,Baguette
5698,1/31/2017,Bread
5699,1/31/2017,Coke
5699,1/31/2017,Salad
5700,1/31/2017,Bread
5701,1/31/2017,Soup
5702,1/31/2017,Coffee
5702,1/31/2017,Sandwich
5703,1/31/2017,Brownie
5704,1/31/2017,Bread
5705,1/31/2017,Chicken Stew
5705,1/31/2017,Juice
5705,1/31/2017,Coke
5706,1/31/2017,Baguette
5707,1/31/2017,NONE
5707,1/31/2017,Soup
5707,1/31/2017,Tea
5707,1/31/2017,Coffee
5707,1/31/2017,Coffee
5708,1/31/2017,Sandwich
5708,1/31/2017,Cookies
5708,1/31/2017,Coffee
5708,1/31/2017,Tea
5709,1/31/2017,Coke
5710,1/31/2017,Toast
5710,1/31/2017,Cake
5710,1/31/2017,Coffee
5711,1/31/2017,Cake
5711,1/31/2017,The Nomad
5712,1/31/2017,Coffee
5712,1/31/2017,Coffee
5712,1/31/2017,Bread
5713,1/31/2017,Cookies
5713,1/31/2017,Hot chocolate
5713,1/31/2017,Tea
5713,1/31/2017,Cake
5713,1/31/2017,Pastry
5714,1/31/2017,Tea
5714,1/31/2017,Coffee
5714,1/31/2017,Cake
5715,1/31/2017,Tea
5715,1/31/2017,Bread
5716,1/31/2017,Brownie
5717,1/31/2017,Coffee
5717,1/31/2017,Cake
5717,1/31/2017,Cookies
5718,2/1/2017,Bread
5718,2/1/2017,Bread
5718,2/1/2017,Bread
5719,2/1/2017,Bread
5720,2/1/2017,Coffee
5720,2/1/2017,Bread
5721,2/1/2017,Bread
5721,2/1/2017,Pastry
5722,2/1/2017,Bread
5723,2/1/2017,Bread
5723,2/1/2017,Coffee
5723,2/1/2017,Toast
5725,2/1/2017,Farm House
5726,2/1/2017,Cake
5726,2/1/2017,Coffee
5726,2/1/2017,Bread
5727,2/1/2017,Bread
5727,2/1/2017,Hot chocolate
5728,2/1/2017,Coffee
5728,2/1/2017,Coffee
5729,2/1/2017,Coffee
5729,2/1/2017,Bread
5729,2/1/2017,NONE
5730,2/1/2017,Coffee
5730,2/1/2017,Cake
5731,2/1/2017,Cake
5731,2/1/2017,Coffee
5732,2/1/2017,Bread
5732,2/1/2017,Sandwich
5732,2/1/2017,Toast
5733,2/1/2017,Coffee
5733,2/1/2017,Coffee
5733,2/1/2017,Medialuna
5734,2/1/2017,Coffee
5734,2/1/2017,Bread
5734,2/1/2017,Alfajores
5734,2/1/2017,Bakewell
5734,2/1/2017,Tea
5735,2/1/2017,Coffee
5735,2/1/2017,Bread
5736,2/1/2017,Bread
5737,2/1/2017,Coffee
5737,2/1/2017,Bread
5738,2/1/2017,Bread
5738,2/1/2017,Coffee
5738,2/1/2017,Bread
5739,2/1/2017,Bread
5740,2/1/2017,Baguette
5741,2/1/2017,Pastry
5742,2/1/2017,Bread
5742,2/1/2017,Pastry
5743,2/1/2017,Baguette
5743,2/1/2017,Bread
5744,2/1/2017,Bread
5744,2/1/2017,Pastry
5744,2/1/2017,Tea
5744,2/1/2017,Coffee
5745,2/1/2017,Cake
5745,2/1/2017,Bread
5746,2/1/2017,Sandwich
5746,2/1/2017,Coke
5747,2/1/2017,Coke
5747,2/1/2017,Cake
5748,2/1/2017,Hot chocolate
5748,2/1/2017,Coffee
5748,2/1/2017,Pastry
5748,2/1/2017,Bread
5749,2/1/2017,Spanish Brunch
5749,2/1/2017,Chicken Stew
5749,2/1/2017,Tea
5749,2/1/2017,Cookies
5751,2/1/2017,Cake
5752,2/1/2017,Coffee
5752,2/1/2017,Coffee
5753,2/1/2017,Coffee
5754,2/1/2017,Bread
5755,2/1/2017,Bread
5755,2/1/2017,Sandwich
5756,2/1/2017,Coffee
5756,2/1/2017,Bread
5756,2/1/2017,Sandwich
5757,2/1/2017,Coffee
5757,2/1/2017,Coffee
5757,2/1/2017,Cake
5758,2/1/2017,NONE
5758,2/1/2017,Granola
5758,2/1/2017,Extra Salami or Feta
5758,2/1/2017,Coffee
5759,2/1/2017,Soup
5759,2/1/2017,Juice
5759,2/1/2017,Coffee
5760,2/1/2017,Sandwich
5761,2/1/2017,Baguette
5762,2/1/2017,Coffee
5763,2/1/2017,Coffee
5764,2/1/2017,Hot chocolate
5764,2/1/2017,Coffee
5764,2/1/2017,Alfajores
5765,2/1/2017,Tea
5765,2/1/2017,Coffee
5765,2/1/2017,Bread
5766,2/1/2017,Cake
5766,2/1/2017,Coffee
5766,2/1/2017,Cookies
5767,2/1/2017,Bread
5768,2/1/2017,Bread
5769,2/1/2017,Cookies
5769,2/1/2017,Tea
5769,2/1/2017,Bread
5770,2/1/2017,Coffee
5770,2/1/2017,Vegan mincepie
5770,2/1/2017,Cake
5771,2/1/2017,Bread
5771,2/1/2017,Coffee
5771,2/1/2017,Hot chocolate
5772,2/1/2017,Bread
5773,2/1/2017,Juice
5773,2/1/2017,Cookies
5773,2/1/2017,Brownie
5773,2/1/2017,Alfajores
5773,2/1/2017,Coffee
5774,2/1/2017,Tea
5774,2/1/2017,Truffles
5774,2/1/2017,Cookies
5775,2/1/2017,Coffee
5775,2/1/2017,Coke
5776,2/2/2017,Bread
5777,2/2/2017,Coffee
5777,2/2/2017,Bread
5777,2/2/2017,NONE
5777,2/2/2017,Toast
5778,2/2/2017,Bread
5778,2/2/2017,Bread
5778,2/2/2017,Coffee
5779,2/2/2017,Cookies
5780,2/2/2017,Coffee
5780,2/2/2017,Bread
5781,2/2/2017,Farm House
5782,2/2/2017,Bread
5783,2/2/2017,Coffee
5783,2/2/2017,Cookies
5784,2/2/2017,Baguette
5785,2/2/2017,Bread
5785,2/2/2017,Bread
5786,2/2/2017,Alfajores
5787,2/2/2017,Juice
5787,2/2/2017,Hot chocolate
5787,2/2/2017,Coffee
5787,2/2/2017,Tea
5787,2/2/2017,Pastry
5787,2/2/2017,Brownie
5788,2/2/2017,Coffee
5788,2/2/2017,Coffee
5788,2/2/2017,Bread
5789,2/2/2017,Cake
5789,2/2/2017,Coffee
5790,2/2/2017,Coffee
5790,2/2/2017,Cake
5791,2/2/2017,Bread
5792,2/2/2017,Bread
5792,2/2/2017,Bread
5793,2/2/2017,Juice
5793,2/2/2017,Tea
5793,2/2/2017,Bread
5793,2/2/2017,Cake
5794,2/2/2017,Tea
5794,2/2/2017,Bread
5794,2/2/2017,Cookies
5794,2/2/2017,Sandwich
5794,2/2/2017,Juice
5795,2/2/2017,Bread
5795,2/2/2017,Cake
5796,2/2/2017,Coke
5796,2/2/2017,Alfajores
5796,2/2/2017,Hot chocolate
5797,2/2/2017,Cake
5798,2/2/2017,Sandwich
5799,2/2/2017,Tea
5799,2/2/2017,Cake
5799,2/2/2017,Pastry
5800,2/2/2017,Bread
5800,2/2/2017,Coffee
5800,2/2/2017,Coffee
5800,2/2/2017,Soup
5800,2/2/2017,Soup
5800,2/2/2017,Bread
5800,2/2/2017,Farm House
5801,2/2/2017,Sandwich
5801,2/2/2017,Bread
5802,2/2/2017,Tea
5802,2/2/2017,Mineral water
5802,2/2/2017,Soup
5802,2/2/2017,Cake
5803,2/2/2017,Bread
5803,2/2/2017,Chicken Stew
5803,2/2/2017,Sandwich
5803,2/2/2017,Coffee
5804,2/2/2017,Medialuna
5805,2/2/2017,Jam
5805,2/2/2017,Scandinavian
5806,2/2/2017,Cake
5807,2/2/2017,Juice
5807,2/2/2017,Coffee
5807,2/2/2017,Coffee
5807,2/2/2017,Bare Popcorn
5807,2/2/2017,Salad
5807,2/2/2017,Extra Salami or Feta
5807,2/2/2017,Spanish Brunch
5807,2/2/2017,Farm House
5808,2/2/2017,Bare Popcorn
5809,2/2/2017,Valentine's card
5810,2/2/2017,Tea
5810,2/2/2017,Sandwich
5810,2/2/2017,Bread
5810,2/2/2017,Cake
5811,2/2/2017,Tea
5811,2/2/2017,Tea
5811,2/2/2017,Spanish Brunch
5811,2/2/2017,Chicken Stew
5811,2/2/2017,Fudge
5811,2/2/2017,Alfajores
5812,2/2/2017,Coffee
5813,2/2/2017,Coffee
5813,2/2/2017,Pastry
5813,2/2/2017,Bread
5814,2/2/2017,Bread
5814,2/2/2017,Alfajores
5815,2/2/2017,Coffee
5815,2/2/2017,Coffee
5815,2/2/2017,Cookies
5816,2/2/2017,Bread
5817,2/2/2017,Coffee
5818,2/2/2017,Coffee
5818,2/2/2017,Coffee
5818,2/2/2017,Juice
5818,2/2/2017,Cake
5818,2/2/2017,Alfajores
5819,2/2/2017,Hot chocolate
5820,2/2/2017,Coke
5820,2/2/2017,Sandwich
5821,2/2/2017,Bread
5822,2/2/2017,Baguette
5823,2/2/2017,Coffee
5823,2/2/2017,Bread
5823,2/2/2017,Cookies
5823,2/2/2017,Juice
5824,2/2/2017,Coffee
5824,2/2/2017,Cake
5826,2/3/2017,Bread
5827,2/3/2017,Bread
5828,2/3/2017,Bread
5828,2/3/2017,Toast
5829,2/3/2017,Bread
5829,2/3/2017,Tea
5829,2/3/2017,Toast
5829,2/3/2017,Cake
5830,2/3/2017,Toast
5830,2/3/2017,Bread
5831,2/3/2017,Cookies
5832,2/3/2017,Coffee
5832,2/3/2017,Coffee
5832,2/3/2017,Toast
5833,2/3/2017,Bread
5833,2/3/2017,Pastry
5834,2/3/2017,Bread
5834,2/3/2017,Hot chocolate
5834,2/3/2017,Medialuna
5835,2/3/2017,Farm House
5836,2/3/2017,Coffee
5836,2/3/2017,NONE
5837,2/3/2017,Farm House
5837,2/3/2017,Gingerbread syrup
5838,2/3/2017,Coffee
5838,2/3/2017,Coffee
5838,2/3/2017,Coffee
5838,2/3/2017,Bread
5838,2/3/2017,Pastry
5838,2/3/2017,Alfajores
5839,2/3/2017,Coffee
5839,2/3/2017,Sandwich
5839,2/3/2017,Baguette
5840,2/3/2017,Coffee
5840,2/3/2017,Medialuna
5841,2/3/2017,Bread
5842,2/3/2017,Scandinavian
5843,2/3/2017,Cookies
5843,2/3/2017,Bread
5843,2/3/2017,Bread
5844,2/3/2017,Coke
5845,2/3/2017,Medialuna
5845,2/3/2017,Pastry
5846,2/3/2017,Coffee
5846,2/3/2017,Tea
5846,2/3/2017,Toast
5847,2/3/2017,Alfajores
5848,2/3/2017,Bread
5849,2/3/2017,Coffee
5849,2/3/2017,Bread
5849,2/3/2017,Bread
5850,2/3/2017,Coffee
5850,2/3/2017,Bread
5850,2/3/2017,Sandwich
5851,2/3/2017,Coffee
5851,2/3/2017,Alfajores
5852,2/3/2017,Truffles
5852,2/3/2017,Juice
5852,2/3/2017,Coffee
5852,2/3/2017,Bread
5852,2/3/2017,Pastry
5852,2/3/2017,Scone
5853,2/3/2017,Scandinavian
5853,2/3/2017,Bread
5854,2/3/2017,Bread
5855,2/3/2017,Tea
5855,2/3/2017,Soup
5856,2/3/2017,Soup
5856,2/3/2017,Truffles
5857,2/3/2017,Soup
5857,2/3/2017,Scone
5857,2/3/2017,Tea
5858,2/3/2017,Truffles
5858,2/3/2017,Sandwich
5859,2/3/2017,Soup
5859,2/3/2017,Coffee
5860,2/3/2017,NONE
5860,2/3/2017,Cake
5861,2/3/2017,Soup
5862,2/3/2017,Coffee
5862,2/3/2017,Toast
5863,2/3/2017,Bread
5864,2/3/2017,Bread
5865,2/3/2017,Tea
5865,2/3/2017,Bread
5866,2/3/2017,Coffee
5866,2/3/2017,Chicken Stew
5866,2/3/2017,Toast
5867,2/3/2017,Bread
5867,2/3/2017,NONE
5868,2/3/2017,Sandwich
5868,2/3/2017,Coffee
5868,2/3/2017,Cake
5868,2/3/2017,Coffee
5868,2/3/2017,Sandwich
5869,2/3/2017,Cake
5870,2/3/2017,Cookies
5870,2/3/2017,Bread
5871,2/3/2017,Coffee
5871,2/3/2017,Hot chocolate
5871,2/3/2017,Juice
5871,2/3/2017,Truffles
5871,2/3/2017,Mineral water
5871,2/3/2017,Sandwich
5871,2/3/2017,Sandwich
5872,2/3/2017,Coffee
5872,2/3/2017,Sandwich
5873,2/3/2017,Coffee
5873,2/3/2017,Bread
5874,2/3/2017,Tea
5874,2/3/2017,Coffee
5874,2/3/2017,Bread
5875,2/3/2017,Afternoon with the baker
5876,2/3/2017,Tea
5876,2/3/2017,Cookies
5877,2/3/2017,Coffee
5877,2/3/2017,Soup
5878,2/3/2017,Soup
5878,2/3/2017,Coffee
5879,2/3/2017,Farm House
5880,2/3/2017,Coffee
5880,2/3/2017,Cake
5881,2/3/2017,Coffee
5882,2/3/2017,Coffee
5883,2/3/2017,Coffee
5883,2/3/2017,Tea
5884,2/3/2017,Bread
5884,2/3/2017,Bread
5884,2/3/2017,Eggs
5885,2/3/2017,Baguette
5885,2/3/2017,Scandinavian
5886,2/3/2017,Coffee
5886,2/3/2017,Bread
5887,2/3/2017,Coffee
5887,2/3/2017,Scone
5888,2/3/2017,Eggs
5888,2/3/2017,Hot chocolate
5888,2/3/2017,Coffee
5888,2/3/2017,Alfajores
5889,2/3/2017,Bread
5889,2/3/2017,Tea
5890,2/4/2017,Coffee
5891,2/4/2017,Coffee
5892,2/4/2017,Cake
5893,2/4/2017,Pastry
5893,2/4/2017,Baguette
5894,2/4/2017,Coffee
5894,2/4/2017,Coffee
5894,2/4/2017,Toast
5894,2/4/2017,NONE
5895,2/4/2017,NONE
5895,2/4/2017,Extra Salami or Feta
5895,2/4/2017,Coffee
5896,2/4/2017,Bread
5896,2/4/2017,Pastry
5897,2/4/2017,Scandinavian
5898,2/4/2017,Pastry
5898,2/4/2017,Coffee
5899,2/4/2017,NONE
5899,2/4/2017,Coffee
5899,2/4/2017,Coffee
5899,2/4/2017,Cookies
5900,2/4/2017,Coffee
5901,2/4/2017,Farm House
5902,2/4/2017,Farm House
5902,2/4/2017,Cake
5903,2/4/2017,Coffee
5903,2/4/2017,Coffee
5904,2/4/2017,Coffee
5905,2/4/2017,Coffee
5905,2/4/2017,Bread
5905,2/4/2017,Bread
5905,2/4/2017,Pastry
5906,2/4/2017,Bread
5907,2/4/2017,NONE
5907,2/4/2017,Toast
5907,2/4/2017,Truffles
5907,2/4/2017,Bread
5908,2/4/2017,NONE
5908,2/4/2017,Bread
5909,2/4/2017,Jam
5910,2/4/2017,Coffee
5910,2/4/2017,Coffee
5910,2/4/2017,NONE
5911,2/4/2017,Coffee
5912,2/4/2017,Bread
5913,2/4/2017,Coffee
5914,2/4/2017,Tea
5914,2/4/2017,Coffee
5914,2/4/2017,Cake
5915,2/4/2017,Coffee
5915,2/4/2017,Coffee
5915,2/4/2017,Brownie
5916,2/4/2017,Farm House
5917,2/4/2017,Coffee
5918,2/4/2017,Sandwich
5918,2/4/2017,Coffee
5919,2/4/2017,Farm House
5919,2/4/2017,Pastry
5920,2/4/2017,Tea
5920,2/4/2017,Truffles
5921,2/4/2017,Bread
5922,2/4/2017,Bread
5923,2/4/2017,Hot chocolate
5924,2/4/2017,Bread
5924,2/4/2017,Baguette
5925,2/4/2017,Bread
5926,2/4/2017,Bread
5927,2/4/2017,Scandinavian
5927,2/4/2017,Farm House
5928,2/4/2017,Pastry
5928,2/4/2017,Bread
5929,2/4/2017,Sandwich
5930,2/4/2017,Bread
5930,2/4/2017,Baguette
5931,2/4/2017,Coffee
5931,2/4/2017,Coffee
5931,2/4/2017,Hot chocolate
5931,2/4/2017,Cake
5932,2/4/2017,Coffee
5932,2/4/2017,Pastry
5933,2/4/2017,Coffee
5933,2/4/2017,Coffee
5934,2/4/2017,Coffee
5934,2/4/2017,Coffee
5934,2/4/2017,NONE
5934,2/4/2017,Cake
5934,2/4/2017,Brownie
5935,2/4/2017,The Nomad
5935,2/4/2017,Granola
5935,2/4/2017,Coffee
5935,2/4/2017,Coffee
5935,2/4/2017,Cookies
5935,2/4/2017,Pastry
5935,2/4/2017,Scone
5935,2/4/2017,Tea
5936,2/4/2017,Coffee
5937,2/4/2017,Bread
5937,2/4/2017,Fudge
5937,2/4/2017,Cookies
5938,2/4/2017,Scandinavian
5938,2/4/2017,Alfajores
5939,2/4/2017,Scone
5939,2/4/2017,Coffee
5940,2/4/2017,Bread
5940,2/4/2017,Pastry
5940,2/4/2017,Coffee
5941,2/4/2017,Tea
5941,2/4/2017,Alfajores
5941,2/4/2017,Pastry
5942,2/4/2017,Pastry
5942,2/4/2017,Coffee
5942,2/4/2017,Coffee
5943,2/4/2017,Sandwich
5943,2/4/2017,Sandwich
5944,2/4/2017,Cake
5945,2/4/2017,Medialuna
5945,2/4/2017,Bread
5946,2/4/2017,Coffee
5946,2/4/2017,Brownie
5946,2/4/2017,Cake
5947,2/4/2017,Cake
5947,2/4/2017,Cookies
5947,2/4/2017,Tea
5947,2/4/2017,Smoothies
5947,2/4/2017,Coffee
5947,2/4/2017,NONE
5948,2/4/2017,Tea
5948,2/4/2017,Coffee
5948,2/4/2017,Truffles
5949,2/4/2017,Bread
5949,2/4/2017,Brownie
5950,2/4/2017,Coffee
5950,2/4/2017,Spanish Brunch
5951,2/4/2017,Scandinavian
5952,2/4/2017,Cookies
5953,2/4/2017,Coffee
5953,2/4/2017,Mineral water
5953,2/4/2017,Bread
5954,2/4/2017,Spanish Brunch
5954,2/4/2017,Juice
5954,2/4/2017,Coffee
5954,2/4/2017,Coffee
5954,2/4/2017,Toast
5954,2/4/2017,NONE
5955,2/4/2017,Scone
5956,2/4/2017,Tea
5956,2/4/2017,Sandwich
5957,2/4/2017,Brownie
5957,2/4/2017,Coffee
5957,2/4/2017,Coffee
5957,2/4/2017,NONE
5958,2/4/2017,Sandwich
5958,2/4/2017,Sandwich
5958,2/4/2017,Bread
5958,2/4/2017,Coffee
5959,2/4/2017,Bread
5959,2/4/2017,Bread
5960,2/4/2017,Coffee
5960,2/4/2017,Coffee
5960,2/4/2017,Chicken Stew
5960,2/4/2017,Soup
5960,2/4/2017,Sandwich
5961,2/4/2017,Sandwich
5961,2/4/2017,Sandwich
5961,2/4/2017,Salad
5961,2/4/2017,Coffee
5961,2/4/2017,Coffee
5961,2/4/2017,Cake
5962,2/4/2017,Cake
5963,2/4/2017,Coffee
5964,2/4/2017,Cake
5964,2/4/2017,Scone
5965,2/4/2017,Scone
5965,2/4/2017,Coffee
5965,2/4/2017,Coffee
5965,2/4/2017,Coffee
5965,2/4/2017,Cake
5966,2/4/2017,Cake
5966,2/4/2017,Brownie
5967,2/4/2017,Salad
5967,2/4/2017,Sandwich
5967,2/4/2017,Tea
5967,2/4/2017,Tea
5967,2/4/2017,Scone
5967,2/4/2017,Cookies
5968,2/4/2017,Chicken Stew
5968,2/4/2017,Truffles
5968,2/4/2017,Juice
5969,2/4/2017,Coffee
5969,2/4/2017,Alfajores
5969,2/4/2017,Spanish Brunch
5970,2/4/2017,Coffee
5971,2/4/2017,Hot chocolate
5971,2/4/2017,Coffee
5971,2/4/2017,Cake
5972,2/4/2017,Coffee
5972,2/4/2017,Cake
5973,2/4/2017,Cake
5973,2/4/2017,Cake
5973,2/4/2017,Coffee
5973,2/4/2017,Hot chocolate
5974,2/4/2017,Sandwich
5975,2/4/2017,Cookies
5976,2/4/2017,Brownie
5976,2/4/2017,Coffee
5977,2/4/2017,Bread
5978,2/4/2017,Cake
5978,2/4/2017,Cake
5978,2/4/2017,Coffee
5979,2/4/2017,Coffee
5979,2/4/2017,Salad
5980,2/4/2017,Coffee
5980,2/4/2017,Cake
5980,2/4/2017,Cake
5981,2/4/2017,Cake
5981,2/4/2017,Salad
5981,2/4/2017,Valentine's card
5982,2/4/2017,Scandinavian
5983,2/4/2017,Bread
5983,2/4/2017,Coffee
5984,2/4/2017,Brownie
5985,2/4/2017,Tea
5985,2/4/2017,Tea
5985,2/4/2017,Soup
5985,2/4/2017,Juice
5985,2/4/2017,Cake
5985,2/4/2017,Bread
5986,2/4/2017,Bread
5986,2/4/2017,Bread
5986,2/4/2017,Cake
5986,2/4/2017,Bread
5986,2/4/2017,Soup
5986,2/4/2017,Soup
5987,2/4/2017,Bread
5988,2/4/2017,Coffee
5988,2/4/2017,Coffee
5988,2/4/2017,Coffee
5988,2/4/2017,Cake
5988,2/4/2017,Bread
5988,2/4/2017,Alfajores
5989,2/4/2017,Truffles
5989,2/4/2017,Coffee
5989,2/4/2017,Tshirt
5990,2/4/2017,Coffee
5991,2/4/2017,Hot chocolate
5992,2/4/2017,Coffee
5993,2/4/2017,Juice
5994,2/4/2017,Juice
5994,2/4/2017,Truffles
5994,2/4/2017,Mineral water
5995,2/4/2017,Tshirt
5996,2/4/2017,Tshirt
5997,2/4/2017,Tea
5997,2/4/2017,Tea
5997,2/4/2017,Hot chocolate
5998,2/4/2017,Tshirt
5999,2/4/2017,Bread
5999,2/4/2017,Hot chocolate
5999,2/4/2017,Tshirt
6000,2/4/2017,Vegan Feast
6000,2/4/2017,Tea
6001,2/4/2017,Postcard
6001,2/4/2017,Coffee
6002,2/4/2017,Tshirt
6002,2/4/2017,Coke
6003,2/4/2017,Coke
6004,2/4/2017,Tshirt
6005,2/4/2017,Coke
6006,2/4/2017,Truffles
6007,2/4/2017,Tshirt
6008,2/4/2017,Tshirt
6009,2/4/2017,Tea
6010,2/4/2017,Coke
6011,2/4/2017,Tshirt
6011,2/4/2017,Fudge
6012,2/4/2017,Hot chocolate
6012,2/4/2017,Coffee
6013,2/4/2017,Tshirt
6014,2/4/2017,Valentine's card
6014,2/4/2017,Tshirt
6015,2/4/2017,Tshirt
6016,2/4/2017,Tshirt
6016,2/4/2017,Postcard
6017,2/4/2017,Tshirt
6018,2/4/2017,Valentine's card
6018,2/4/2017,Tshirt
6018,2/4/2017,Postcard
6019,2/4/2017,Valentine's card
6020,2/4/2017,Valentine's card
6021,2/4/2017,Postcard
6022,2/4/2017,Nomad bag
6022,2/4/2017,Postcard
6022,2/4/2017,Tshirt
6023,2/4/2017,Tshirt
6023,2/4/2017,Postcard
6024,2/4/2017,Tshirt
6024,2/4/2017,Postcard
6025,2/4/2017,Postcard
6026,2/4/2017,Postcard
6027,2/4/2017,Tshirt
6028,2/4/2017,Tshirt
6028,2/4/2017,Postcard
6029,2/5/2017,Coffee
6029,2/5/2017,Coffee
6029,2/5/2017,Pastry
6029,2/5/2017,Pastry
6029,2/5/2017,Farm House
6030,2/5/2017,Tea
6030,2/5/2017,Coffee
6030,2/5/2017,Coffee
6030,2/5/2017,Pastry
6030,2/5/2017,Scone
6031,2/5/2017,Coffee
6031,2/5/2017,Medialuna
6032,2/5/2017,Coffee
6032,2/5/2017,Bread
6033,2/5/2017,Hot chocolate
